Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2021/08/12,Lethbridge,2,To meet constituents,Hosting a meeting,M0283191,Tony Roma's,64.82
2021/08/22,Lethbridge,5,To meet constituents,Hosting a meeting,M0283191,Starbucks Coffee,26.25
2021/10/25,Lethbridge,6,To plan Member's priorities and activities,Hosting a staff event,M0283862,Browns Socalhouse,195.79
2021/10/26,Lethbridge,5,To plan Member's priorities and activities,Hosting a meeting,M0283862,Italian Table,196.08
2021/10/27,Lethbridge,6,To plan Member's priorities and activities,Hosting a meeting,M0283862,"Italian Table ",177.10
2021/10/28,Lethbridge,6,To plan Member's priorities and activities,Hosting a staff event,M0283862,Lighthouse Japanese Restaurant,83.55
2021/10/30,Lethbridge,600,To celebrate a significant event,Hosting a town hall or community event,M0282885,Wholesale Club,159.70
2021/10/30,Lethbridge,600,To celebrate a significant event,Hosting a town hall or community event,M0283183,Walmart,81.39
2021/10/30,Lethbridge,600,To celebrate a significant event,Hosting a town hall or community event,M0283147,Costco,29.98
2021/11/06,Maple Creek,4,To discuss constituency issues with stakeholders,Hosting a meeting,M0283862,Round Up Cafe,24.21
2021/11/10,Lethbridge,4,To attend staff events including training,Hosting a meeting,M0287489,Umami Shop,71.93
2021/11/20,Lethbridge,8,To meet constituents,Hosting a meeting,M0285032,Save-on-Foods,74.55
2021/12/19,Lethbridge,400,To meet constituents,Hosting a reception or open house,M0283858,Nikka Yuko Gardens,2500.00
2021/12/19,Lethbridge,400,To meet constituents,Hosting a reception or open house,M0285032,Save-on-Foods,46.00
2021/12/26,Lethbridge,1,To meet constituents,Hosting a meeting,M0287268,Water Tower Grill,89.23
