Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2021/07/24,Fort Macleod,8,To meet constituents,Meal at a community activity or event,M0287837,Fort Macleod and District Ag Society,1000.00
2021/10/27,Ottawa,7,To celebrate a significant event,Hosting a staff event,M0283367,Mill Street Brew Pub,294.41
2021/10/28,Ottawa,6,"To discuss business of the House, caucus and committees",Hosting a meeting,M0283367,Zak's Diner,159.62
2021/10/30,Pincher Creek,500,To celebrate a significant event,Hosting a town hall or community event,M0283564,Costco,99.95
