Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2021/12/03,St. Albert,200,To meet constituents,Hosting a town hall or community event,M0285143,Superstore,34.98
2021/12/03,St. Albert,200,To meet constituents,Hosting a town hall or community event,M0285143,Walmart,30.00
