Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2021/04/01,Lloydminster,0,To meet visitors of Member’s office,Hosting a meeting,M0284378,Real Canadian Superstore,12.69
2021/09/21,Lloydminster,0,To meet constituents,Hosting a reception or open house,M0287471,Real Canadian Superstore,25.77
