Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2021/07/27,Waskesiu Lake,20,"To discuss business of the House, caucus and committees",Hosting a meeting,M0283143,Elk Ridge,216.58
2021/10/14,Meadow Lake,3,To meet constituents,Hosting a meeting,M0281941,Boston Pizza #223,55.18
2021/11/01,Meadow Lake,4,To meet constituents,Hosting a meeting,M0283615,Boston Pizza,69.46
