Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2021/08/12,Birch Hills,200,To meet constituents,Hosting a town hall or community event,M0282834,"Lake Country CO-OP ",157.84
2021/11/26,Regina,1,To plan Member's priorities and activities,Hosting a meeting,M0286407,Earl's Restaurants,69.92
