Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2021/04/01,Joliette,0,To meet visitors of Member’s office,Hosting a meeting,M0281331,Tabagie 6/36 Plus,2.99
2021/08/13,Joliette,6,To plan Member's priorities and activities,Hosting a meeting,M0281331,"MARCHÉ METRO BÉLAIR ",127.82
2021/11/27,Notre-Dame-des-Prairies,2,To meet constituents,Meal at a community activity or event,M0285735,Mon Afrique à Lanaudière,40.00
