Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2021/07/06,Montreal,1,"To discuss business of the House, caucus and committees",Meal at a community activity or event,M0281750,État-Major,67.42
2021/07/14,Montreal,1,To discuss constituency issues with stakeholders,Meal at a community activity or event,M0281750,Pizzeria Heirloom,41.04
2021/07/16,Montreal,1,To discuss constituency issues with stakeholders,Meal at a community activity or event,M0281750,Pacini Langelier,24.04
2021/08/10,Montréal,1,To discuss constituency issues with stakeholders,Hosting a meeting,M0284838,Bagatelle,48.31
2021/09/21,Montreal,3,To meet constituents,Hosting a town hall or community event,M0281750,Café des Alizés,18.65
2021/10/02,Montréal,1,To discuss constituency issues with stakeholders,Hosting a meeting,M0284838,Coco Frutti,46.20
2021/10/06,Montréal,4,To discuss constituency issues with stakeholders,Hosting a meeting,M0284838,Bar Roger,54.09
2021/10/07,Montréal,2,To discuss constituency issues with stakeholders,Hosting a meeting,M0284838,Canard Café,17.00
2021/10/07,Montréal,1,To discuss constituency issues with stakeholders,Hosting a meeting,M0284838,Café Parvis,33.00
2021/10/21,Montréal,1,To plan Member's priorities and activities,Hosting a meeting,M0284838,Sushi Ryo,32.71
2021/10/22,Montréal,1,To discuss constituency issues with stakeholders,Hosting a meeting,M0284838,Pizzeria Heirloom,19.92
2021/10/24,Montréal,1,To discuss constituency issues with stakeholders,Hosting a meeting,M0284838,Fairmont Queen Elizabeth,68.00
2021/10/28,Montréal,20,To discuss constituency issues with stakeholders,Hosting a reception or open house,M0282000,Super C,35.64
2021/10/28,Montréal,20,To discuss constituency issues with stakeholders,Hosting a reception or open house,M0282000,Première Moisson,70.80
2021/11/03,Montréal,0,To plan Member's priorities and activities,Hosting a staff event,M0284838,YamoYamo,20.85
2021/11/11,Montréal,2,To plan Member's priorities and activities,Hosting a meeting,M0283780,Canard Café,25.09
2021/11/20,Montréal,8,To meet constituents,Hosting a reception or open house,M0285534,Super C,10.43
