Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2021/04/01,Montréal,0,To meet visitors of Member’s office,Hosting a meeting,M0286440,Costco Wholesale,70.48
2021/08/04,Montreal,0,To attend staff events including training,Hosting a meeting,M0282157,El Shaimaa Saliem,15.47
