Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2021/04/01,Caraquet,0,To meet visitors of Member’s office,Hosting a meeting,M0283264,Nespresso,238.10
2021/04/01,Ottawa,0,To meet visitors of Member’s office,Hosting a meeting,M0285872,Nespresso,137.60
2021/07/01,Shippagan,3,To discuss constituency issues with stakeholders,Hosting a meeting,M0287331,Pinokkio Pizzeria Resto-Bar,139.00
2021/07/03,Caraquet,1,To discuss constituency issues with stakeholders,Hosting a meeting,M0287331,Maribel,26.60
2021/07/05,Caraquet,2,To discuss constituency issues with stakeholders,Hosting a meeting,M0287331,Le Caraquette,55.06
2021/07/23,Caraquet,1,To discuss constituency issues with stakeholders,Hosting a meeting,M0287331,Bobby Comptoir Lunch,38.70
2021/07/24,Caraquet,1,To discuss constituency issues with stakeholders,Hosting a meeting,M0287331,Bobby Comptoir Lunch,26.70
2021/07/26,Moncton,1,"To discuss business of the House, caucus and committees",Hosting a meeting,M0287331,The Gahan House,70.00
2021/09/24,Caraquet,3,To plan Member's priorities and activities,Hosting a meeting,M0287599,Grains de Folie,22.45
2021/10/16,Caraquet,11,To discuss constituency issues with stakeholders,Hosting a meeting,M0287765,La Caraquette,192.93
2021/10/18,Caraquet,2,To discuss constituency issues with stakeholders,Hosting a meeting,M0287765,Dixie Lee,34.45
2021/10/25,Caraquet,2,To discuss constituency issues with stakeholders,Hosting a meeting,M0287599,Dixie Lee,38.69
2021/10/30,Caraquet,4,To discuss constituency issues with stakeholders,Hosting a meeting,M0287599,Mitchan Sushi Inc.,196.80
2021/11/12,Caraquet,3,To discuss constituency issues with stakeholders,Hosting a meeting,M0287599,Resto L'Oriental,80.25
2021/11/25,Ottawa,1,"To discuss business of the House, caucus and committees",Hosting a meeting,M0287599,Bier Markt,62.28
2021/12/02,Petit Rocher,1,To discuss constituency issues with stakeholders,Hosting a meeting,M0287599,Auberge d'Anjou,42.40
2021/12/04,Caraquet,1,To discuss constituency issues with stakeholders,Hosting a meeting,M0287599,Bobby Comptoir Lunch,22.00
