Supplier,Description,Date,Total
Alarme Top Sécurité,Repair of Telecommunication Equipment,2022/01/21,78.00
"Sherbrooke Record, The",Advertising,2022/01/25,357.00
9290-9548 Quebec inc.,Office Rental and Related Fees,2022/04/01,2219.50
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/04/01,2.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/04/01,32.46
Data Sciences,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/04/01,137.99
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/04/01,301.79
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/04/02,141.86
"NAPPERON DU TÉLÉTHON, LE",Advertising,2022/04/05,400.00
Walmart,"Office Supplies, Stationery and Accessories",2022/04/11,90.58
Poste Canada,"Postage, Parcel Post and Courier Services",2022/04/12,21.00
"Sherbrooke Record, The",Advertising,2022/04/12,226.00
Icimédias Inc.,Advertising,2022/04/14,384.75
Icimédias Inc.,Advertising,2022/04/14,290.25
CAB Interaction,Gifts given as a matter of protocol,2022/04/15,34.00
cn2i,Advertising,2022/04/16,584.25
cn2i - Coopérative Nationale de l'information Indépendante,Advertising,2022/04/16,355.00
"Sherbrooke Record, The",Advertising,2022/04/19,233.34
cn2i - Coopérative Nationale de l'information Indépendante,Advertising,2022/04/23,710.00
BELL CANADA,Constituency Office Internet,2022/04/25,100.91
Ville de Cowansville,Gifts given as a matter of protocol,2022/04/25,60.00
Icimédias Inc.,Advertising,2022/04/27,680.00
Icimédias Inc.,Advertising,2022/04/27,290.25
Icimédias Inc.,Advertising,2022/04/27,384.75
cn2i - Coopérative Nationale de l'information Indépendante,Advertising,2022/04/30,584.25
Grand & Toy,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2022/04/30,43.11
9290-9548 Quebec inc.,Office Rental and Related Fees,2022/05/01,2219.50
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/05/01,12.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/05/01,32.46
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/05/01,322.79
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/05/02,146.11
Amaro,Spring Water,2022/05/03,7.50
CAnva,Computer Software and Licences,2022/05/07,149.99
cn2i - Coopérative Nationale de l'information Indépendante,Advertising,2022/05/07,355.00
cn2i - Coopérative Nationale de l'information Indépendante,Advertising,2022/05/07,584.25
"Association des auteurs de la Monteregie, La",Advertising,2022/05/27,150.00
House of Commons,Pins and Flags,2022/05/30,175.47
Journal Le Tour,Advertising,2022/05/30,300.00
Canadian Tire,"Office Supplies, Stationery and Accessories",2022/05/31,80.40
9290-9548 Quebec inc.,Office Rental and Related Fees,2022/06/01,2219.50
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/06/01,32.46
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/06/01,12.00
Staples,Office Furniture and Fixtures,2022/06/14,84.99
9290-9548 Quebec inc.,Office Rental and Related Fees,2022/07/01,2219.50
